epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
182,7008.83,1.09173,2.16567,1.08402,0.79429,0.53633,0.56333,0.38,1.82892,5.21842,1.5572,0.0004027,0.0004027,0.0004027
183,7046.3,1.07094,2.12854,1.06286,0.77765,0.56096,0.57244,0.39221,1.78581,5.13086,1.54732,0.0003994,0.0003994,0.0003994
184,7083.84,1.05954,2.0831,1.07083,0.78686,0.54842,0.57065,0.39467,1.81182,5.16506,1.55405,0.0003961,0.0003961,0.0003961
185,7122.69,1.05505,2.05426,1.06594,0.81671,0.54159,0.57734,0.39611,1.7897,5.05484,1.5663,0.0003928,0.0003928,0.0003928
186,7164.94,1.04283,2.04969,1.05506,0.7881,0.55573,0.58181,0.40041,1.75365,5.05155,1.56123,0.0003895,0.0003895,0.0003895
187,7205.87,1.06277,2.07203,1.06082,0.83768,0.55163,0.58236,0.3923,1.77599,5.06322,1.55379,0.0003862,0.0003862,0.0003862
188,7243.39,1.04277,2.00915,1.05182,0.81676,0.55478,0.57608,0.38981,1.78282,5.1244,1.54265,0.0003829,0.0003829,0.0003829
189,7281.04,1.0542,2.05752,1.05155,0.82397,0.56808,0.58088,0.38699,1.77281,5.16672,1.5329,0.0003796,0.0003796,0.0003796
190,7318.07,1.04778,2.06376,1.05405,0.85563,0.53254,0.58876,0.39809,1.75034,4.94207,1.49895,0.0003763,0.0003763,0.0003763
191,7354.97,1.05187,2.05923,1.05921,0.8509,0.5546,0.57945,0.39129,1.75105,5.25811,1.51546,0.000373,0.000373,0.000373
192,7392.83,1.0402,2.02594,1.05875,0.8445,0.56539,0.596,0.39802,1.7814,5.05008,1.5227,0.0003697,0.0003697,0.0003697
193,7433.07,1.01669,1.96435,1.04683,0.80123,0.55757,0.58356,0.4053,1.75602,4.9864,1.54402,0.0003664,0.0003664,0.0003664
194,7471.59,1.03557,2.05324,1.05628,0.79975,0.57567,0.5938,0.40704,1.72706,5.01392,1.50809,0.0003631,0.0003631,0.0003631
195,7509.37,1.05416,2.05575,1.05662,0.81091,0.56205,0.58574,0.40583,1.7338,5.10521,1.54355,0.0003598,0.0003598,0.0003598
196,7546.95,1.02575,2.02428,1.0551,0.83056,0.55405,0.59314,0.40131,1.75396,5.16147,1.56567,0.0003565,0.0003565,0.0003565
197,7584.74,1.01698,2.00635,1.04065,0.82345,0.54171,0.57134,0.39347,1.7574,5.11464,1.55427,0.0003532,0.0003532,0.0003532
198,7622.15,1.02974,1.99952,1.04748,0.79447,0.54297,0.5707,0.39737,1.7642,5.16942,1.54607,0.0003499,0.0003499,0.0003499
199,7658.98,1.04648,2.04273,1.06475,0.82645,0.54569,0.56706,0.39109,1.76069,5.26996,1.53432,0.0003466,0.0003466,0.0003466
200,7696.84,1.01712,1.96301,1.04638,0.82065,0.55128,0.56768,0.39493,1.78138,5.19145,1.5658,0.0003433,0.0003433,0.0003433
201,7734.84,0.99364,1.93395,1.04551,0.86887,0.54768,0.58651,0.40281,1.77681,5.15817,1.55517,0.00034,0.00034,0.00034
202,7772.81,1.01472,1.96417,1.04066,0.84344,0.5529,0.59694,0.40512,1.71609,5.06836,1.52781,0.0003367,0.0003367,0.0003367
203,7810.51,1.02136,1.99455,1.04863,0.82566,0.56874,0.59053,0.40359,1.72575,5.09574,1.51511,0.0003334,0.0003334,0.0003334
204,7848.3,1.0081,1.93961,1.03717,0.85391,0.54476,0.58859,0.40374,1.75265,5.06039,1.52468,0.0003301,0.0003301,0.0003301
205,7887.45,0.99841,1.95205,1.03862,0.78564,0.56128,0.58188,0.40117,1.7323,4.99934,1.5308,0.0003268,0.0003268,0.0003268
206,7924.84,1.00243,1.91961,1.03579,0.82642,0.55969,0.57681,0.40968,1.72331,5.05279,1.49448,0.0003235,0.0003235,0.0003235
207,7966.76,1.00439,1.92733,1.02867,0.85281,0.55143,0.58265,0.4171,1.7015,5.16387,1.50322,0.0003202,0.0003202,0.0003202
208,8007.8,0.99616,1.93831,1.0379,0.84777,0.56856,0.59593,0.40629,1.71251,5.10977,1.48401,0.0003169,0.0003169,0.0003169
209,8048.43,0.99703,1.93861,1.02647,0.8114,0.56856,0.57984,0.40707,1.68367,5.12643,1.45855,0.0003136,0.0003136,0.0003136
210,8087.07,0.99201,1.91331,1.03204,0.81106,0.56895,0.58292,0.40892,1.71067,5.01474,1.51027,0.0003103,0.0003103,0.0003103
211,8125.38,0.98648,1.8823,1.02183,0.83672,0.5705,0.59583,0.41059,1.70795,4.91312,1.5131,0.000307,0.000307,0.000307
212,8166.31,1.00695,1.94425,1.04193,0.87423,0.55163,0.59334,0.41186,1.72343,5.13879,1.53208,0.0003037,0.0003037,0.0003037
213,8205.11,1.01009,1.93463,1.0378,0.84066,0.55732,0.59113,0.40752,1.71712,5.01466,1.5182,0.0003004,0.0003004,0.0003004
214,8242.54,0.97519,1.86624,1.02283,0.80989,0.55135,0.59174,0.41487,1.7391,4.96954,1.51909,0.0002971,0.0002971,0.0002971
215,8282.07,0.9753,1.89876,1.02588,0.84838,0.54367,0.5856,0.41547,1.73232,5.17142,1.51982,0.0002938,0.0002938,0.0002938
216,8323.13,0.97308,1.87405,1.0174,0.82653,0.56266,0.58674,0.41354,1.7319,5.15063,1.51785,0.0002905,0.0002905,0.0002905
217,8363.44,0.96903,1.88157,1.01918,0.82016,0.56381,0.59932,0.41766,1.71731,4.95943,1.50311,0.0002872,0.0002872,0.0002872
218,8403.04,0.96612,1.894,1.02049,0.88128,0.54965,0.59023,0.40907,1.72134,5.12249,1.50637,0.0002839,0.0002839,0.0002839
219,8440.68,0.96547,1.86519,1.0152,0.84893,0.55248,0.59352,0.41392,1.68734,5.04222,1.496,0.0002806,0.0002806,0.0002806
220,8481.15,0.97554,1.91659,1.03284,0.82813,0.56521,0.59826,0.42345,1.68141,4.96535,1.50592,0.0002773,0.0002773,0.0002773
221,8522.98,0.95763,1.91073,1.02306,0.81482,0.5454,0.57816,0.41096,1.67913,5.03837,1.4917,0.000274,0.000274,0.000274
222,8563.02,0.94069,1.81097,1.00933,0.84025,0.55235,0.59006,0.41571,1.68476,4.90923,1.50575,0.0002707,0.0002707,0.0002707
223,8602.04,0.96062,1.86254,1.01159,0.84581,0.54627,0.59006,0.41565,1.65708,4.95956,1.50174,0.0002674,0.0002674,0.0002674
224,8641.21,0.94712,1.85861,1.01734,0.88379,0.52853,0.59182,0.41958,1.6792,5.14267,1.51927,0.0002641,0.0002641,0.0002641
225,8681.93,0.95797,1.86382,1.01963,0.82104,0.57171,0.59501,0.41629,1.67234,5.07631,1.52301,0.0002608,0.0002608,0.0002608
226,8722.42,0.96786,1.90352,1.02647,0.80598,0.57812,0.59469,0.41812,1.67638,5.09748,1.52435,0.0002575,0.0002575,0.0002575
227,8762.95,0.94061,1.85211,1.02128,0.78913,0.55829,0.58497,0.41211,1.69744,5.10017,1.52482,0.0002542,0.0002542,0.0002542
228,8803.26,0.94744,1.85085,1.01802,0.80845,0.55928,0.57622,0.40739,1.68232,5.11343,1.50268,0.0002509,0.0002509,0.0002509
229,8842.8,0.93838,1.80186,1.01553,0.81491,0.55419,0.5822,0.41284,1.65608,5.27194,1.50106,0.0002476,0.0002476,0.0002476
230,8878.42,0.92015,1.75356,1.00706,0.80118,0.55521,0.58262,0.41461,1.67979,5.11234,1.50907,0.0002443,0.0002443,0.0002443
231,8917.19,0.91962,1.74653,1.00231,0.81044,0.56634,0.58692,0.41621,1.67374,5.09237,1.52924,0.000241,0.000241,0.000241
232,8955.67,0.92555,1.76524,1.01165,0.78764,0.58062,0.5943,0.41959,1.67156,5.11818,1.5218,0.0002377,0.0002377,0.0002377
233,8991.25,0.91598,1.77863,1.01139,0.84659,0.57053,0.60257,0.42363,1.65245,5.05775,1.49071,0.0002344,0.0002344,0.0002344
234,9027.95,0.90228,1.76103,0.99694,0.82093,0.58149,0.59888,0.4256,1.66777,4.90447,1.50921,0.0002311,0.0002311,0.0002311
235,9066.18,0.92517,1.81676,1.02036,0.85015,0.57072,0.5997,0.42628,1.6781,5.03696,1.53233,0.0002278,0.0002278,0.0002278
236,9103.61,0.91273,1.79777,1.00313,0.86928,0.54132,0.60071,0.42742,1.66622,5.11386,1.51691,0.0002245,0.0002245,0.0002245
237,9141.13,0.88984,1.70983,0.99477,0.80715,0.56775,0.59002,0.43103,1.6407,4.9934,1.49676,0.0002212,0.0002212,0.0002212
238,9178.17,0.89552,1.735,0.99458,0.82422,0.55766,0.59471,0.43299,1.65831,4.97915,1.50198,0.0002179,0.0002179,0.0002179
239,9215.28,0.90858,1.73117,0.99906,0.84996,0.56365,0.59028,0.43212,1.6342,4.93157,1.48606,0.0002146,0.0002146,0.0002146
240,9251.1,0.92048,1.77923,0.99891,0.85975,0.56338,0.59687,0.43859,1.65377,4.98905,1.49842,0.0002113,0.0002113,0.0002113
241,9288.93,0.89008,1.71283,0.98783,0.87284,0.55288,0.60137,0.43662,1.65426,4.92659,1.50554,0.000208,0.000208,0.000208
242,9324.28,0.88103,1.68152,0.99125,0.85262,0.57212,0.59616,0.43616,1.64518,4.97156,1.49956,0.0002047,0.0002047,0.0002047
243,9359.43,0.89893,1.78029,1.00488,0.8067,0.57581,0.59918,0.43483,1.64669,4.89501,1.50087,0.0002014,0.0002014,0.0002014
244,9394.61,0.91556,1.75455,0.99822,0.84094,0.56482,0.59883,0.44286,1.62578,4.92697,1.48184,0.0001981,0.0001981,0.0001981
245,9431.27,0.8908,1.71634,0.99734,0.85516,0.55163,0.59437,0.43673,1.65516,4.86575,1.51205,0.0001948,0.0001948,0.0001948
246,9466.4,0.88229,1.69358,0.9937,0.83475,0.5546,0.59379,0.43724,1.64674,4.81033,1.51809,0.0001915,0.0001915,0.0001915
247,9501.45,0.89061,1.7078,0.99929,0.82654,0.56054,0.58782,0.43496,1.61473,4.8625,1.50403,0.0001882,0.0001882,0.0001882
248,9536.55,0.88346,1.70705,0.98907,0.83126,0.56024,0.59605,0.43569,1.62516,4.92183,1.48715,0.0001849,0.0001849,0.0001849
249,9571.65,0.87658,1.67528,0.99204,0.83642,0.56478,0.59589,0.427,1.64351,4.85227,1.4904,0.0001816,0.0001816,0.0001816
250,9607.09,0.88898,1.71597,0.99567,0.85796,0.56099,0.58835,0.43357,1.64703,4.97856,1.49934,0.0001783,0.0001783,0.0001783
251,9642.37,0.86849,1.67794,0.98717,0.8596,0.56365,0.59224,0.43682,1.6372,4.94369,1.48682,0.000175,0.000175,0.000175
252,9677.58,0.87562,1.67744,0.99356,0.84493,0.56775,0.59946,0.43762,1.63901,5.01451,1.50253,0.0001717,0.0001717,0.0001717
253,9712.67,0.84228,1.61658,0.97136,0.84728,0.56662,0.59601,0.4302,1.62808,4.9923,1.50737,0.0001684,0.0001684,0.0001684
254,9747.76,0.87986,1.69991,0.98997,0.85427,0.56365,0.59692,0.43596,1.6209,5.00353,1.50675,0.0001651,0.0001651,0.0001651
255,9782.86,0.87669,1.69172,0.98673,0.8635,0.57538,0.59829,0.43507,1.60059,5.0286,1.47894,0.0001618,0.0001618,0.0001618
256,9818.04,0.87,1.67804,0.98371,0.85088,0.57547,0.60402,0.44206,1.59169,4.82869,1.46113,0.0001585,0.0001585,0.0001585
257,9853.11,0.86782,1.69399,0.97563,0.85934,0.56227,0.59802,0.44692,1.60097,4.82754,1.47041,0.0001552,0.0001552,0.0001552
258,9889.57,0.87193,1.67966,0.98795,0.85312,0.55842,0.60328,0.44514,1.60292,4.85807,1.49481,0.0001519,0.0001519,0.0001519
259,9924.53,0.84887,1.65674,0.98221,0.81823,0.58291,0.60352,0.44334,1.59121,4.881,1.47494,0.0001486,0.0001486,0.0001486
260,9959.66,0.85281,1.64628,0.97558,0.85614,0.57482,0.60386,0.43765,1.6171,4.90511,1.49996,0.0001453,0.0001453,0.0001453
261,9994.86,0.85194,1.65762,0.97894,0.87454,0.56874,0.60219,0.44157,1.59785,4.8814,1.49899,0.000142,0.000142,0.000142
262,10029.9,0.84836,1.65529,0.98516,0.83482,0.56365,0.59603,0.44181,1.59871,4.92527,1.49151,0.0001387,0.0001387,0.0001387
263,10064.9,0.8674,1.68304,0.98746,0.83067,0.57622,0.59796,0.4344,1.60423,4.9133,1.50242,0.0001354,0.0001354,0.0001354
264,10100.1,0.87336,1.70686,0.99454,0.84768,0.56563,0.59558,0.43466,1.61595,4.91254,1.50576,0.0001321,0.0001321,0.0001321
265,10135.1,0.85928,1.66913,0.98591,0.84537,0.57269,0.59575,0.4337,1.61032,4.90181,1.50024,0.0001288,0.0001288,0.0001288
266,10170.2,0.85326,1.62663,0.97797,0.86798,0.57072,0.59848,0.43326,1.62028,4.94749,1.51958,0.0001255,0.0001255,0.0001255
267,10205.3,0.84532,1.67014,0.97144,0.83959,0.56332,0.59073,0.43871,1.6123,4.90256,1.52365,0.0001222,0.0001222,0.0001222
268,10241.6,0.83119,1.6343,0.97241,0.85502,0.55423,0.58813,0.44018,1.62922,4.95081,1.5306,0.0001189,0.0001189,0.0001189
269,10277.1,0.84662,1.64688,0.97922,0.87448,0.55754,0.59476,0.43748,1.62955,4.96713,1.53156,0.0001156,0.0001156,0.0001156
270,10312.2,0.84466,1.63327,0.97627,0.8718,0.56662,0.60044,0.4412,1.62017,4.94036,1.52445,0.0001123,0.0001123,0.0001123
271,10347.5,0.84611,1.6364,0.97566,0.87359,0.55757,0.58958,0.4395,1.62296,5.01332,1.51778,0.000109,0.000109,0.000109
272,10384,0.84881,1.64863,0.98422,0.87988,0.56068,0.59307,0.43854,1.62373,5.10459,1.51184,0.0001057,0.0001057,0.0001057
273,10420.1,0.84034,1.6578,0.97514,0.85463,0.56942,0.59794,0.44235,1.61219,5.06739,1.50131,0.0001024,0.0001024,0.0001024
274,10455.8,0.82057,1.61004,0.97529,0.87883,0.56478,0.60033,0.43684,1.59852,5.0904,1.49001,9.91e-05,9.91e-05,9.91e-05
275,10491.7,0.82688,1.6205,0.97298,0.88489,0.56676,0.59789,0.43642,1.5864,5.06163,1.50995,9.58e-05,9.58e-05,9.58e-05
276,10528.7,0.83514,1.62295,0.96932,0.8687,0.56916,0.59304,0.44316,1.59291,5.05418,1.51285,9.25e-05,9.25e-05,9.25e-05
277,10564.2,0.82929,1.61346,0.97503,0.87085,0.56845,0.59245,0.44169,1.60029,4.97512,1.51729,8.92e-05,8.92e-05,8.92e-05
278,10599.4,0.83546,1.6114,0.97879,0.84299,0.57334,0.5953,0.44634,1.57266,4.99918,1.49585,8.59e-05,8.59e-05,8.59e-05
279,10635.4,0.8199,1.58381,0.9703,0.88446,0.55969,0.59893,0.44776,1.59177,5.04447,1.51311,8.26e-05,8.26e-05,8.26e-05
280,10672.6,0.81576,1.55696,0.96502,0.87804,0.56167,0.59546,0.44044,1.59179,5.04452,1.52524,7.93e-05,7.93e-05,7.93e-05
281,10709,0.8313,1.63182,0.98382,0.88131,0.56384,0.60002,0.44559,1.583,5.01914,1.52807,7.6e-05,7.6e-05,7.6e-05
282,10744.8,0.84228,1.65386,0.98505,0.88522,0.56054,0.59473,0.4433,1.5919,5.0418,1.52372,7.27e-05,7.27e-05,7.27e-05
283,10780.5,0.81928,1.60493,0.96367,0.86906,0.56054,0.59393,0.44271,1.59442,4.99989,1.52257,6.94e-05,6.94e-05,6.94e-05
284,10816.3,0.81302,1.5805,0.96754,0.87477,0.56959,0.60206,0.44128,1.6038,5.06085,1.53785,6.61e-05,6.61e-05,6.61e-05
285,10851.7,0.80859,1.5702,0.97077,0.87311,0.57394,0.59664,0.43853,1.5951,5.06395,1.52527,6.28e-05,6.28e-05,6.28e-05
286,10887,0.79279,1.53382,0.96367,0.87802,0.56306,0.59284,0.43636,1.59103,5.04965,1.52335,5.95e-05,5.95e-05,5.95e-05
287,10922.4,0.81474,1.58877,0.97844,0.87415,0.56101,0.59026,0.43797,1.59072,5.1004,1.51549,5.62e-05,5.62e-05,5.62e-05
288,10957.2,0.81694,1.59018,0.96582,0.87554,0.56023,0.59145,0.43928,1.57893,5.06881,1.50748,5.29e-05,5.29e-05,5.29e-05
289,10992.7,0.80094,1.53247,0.96078,0.87675,0.56464,0.59507,0.44551,1.58276,5.02731,1.51696,4.96e-05,4.96e-05,4.96e-05
290,11028.8,0.79671,1.53484,0.95986,0.86953,0.55878,0.59107,0.44478,1.58949,5.04277,1.5219,4.63e-05,4.63e-05,4.63e-05
291,11079.5,0.68635,1.21449,0.90788,0.87091,0.56662,0.59356,0.43928,1.59575,4.96419,1.51828,4.3e-05,4.3e-05,4.3e-05
292,11114.7,0.65198,1.1804,0.90012,0.87781,0.56464,0.5893,0.43733,1.61363,5.0477,1.52183,3.97e-05,3.97e-05,3.97e-05
293,11150.2,0.65519,1.19475,0.90399,0.86402,0.56584,0.59177,0.44019,1.61607,5.01807,1.52743,3.64e-05,3.64e-05,3.64e-05
294,11186.2,0.64897,1.16,0.89959,0.85915,0.56464,0.59101,0.43913,1.61048,5.02248,1.52088,3.31e-05,3.31e-05,3.31e-05
295,11221.7,0.652,1.19103,0.90039,0.86158,0.56365,0.58914,0.43893,1.61186,5.01994,1.52539,2.98e-05,2.98e-05,2.98e-05
296,11256.7,0.64354,1.13237,0.89271,0.85473,0.55969,0.58998,0.43924,1.60478,5.00924,1.52974,2.65e-05,2.65e-05,2.65e-05
297,11292.3,0.64858,1.1636,0.90058,0.85547,0.55969,0.59066,0.43989,1.60367,5.00976,1.52725,2.32e-05,2.32e-05,2.32e-05
298,11326.6,0.65168,1.17968,0.89798,0.86524,0.56464,0.59206,0.44105,1.6015,4.99544,1.52648,1.99e-05,1.99e-05,1.99e-05
299,11361,0.63654,1.13301,0.89936,0.86463,0.55955,0.58665,0.44288,1.60389,4.98188,1.53164,1.66e-05,1.66e-05,1.66e-05
300,11395.3,0.64626,1.16711,0.90571,0.87008,0.55464,0.58688,0.44352,1.59902,4.96757,1.52974,1.33e-05,1.33e-05,1.33e-05
